sample_id,image_name,image_path,mask_path,json_path,sample_type,is_labeled,source_split,video_id,video_name,frame_id
normal_005800,005800.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005800.jpg,,,normal,False,normal_pool,32,32.mp4,5800
normal_005801,005801.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005801.jpg,,,normal,False,normal_pool,32,32.mp4,5801
normal_005802,005802.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005802.jpg,,,normal,False,normal_pool,32,32.mp4,5802
normal_005803,005803.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005803.jpg,,,normal,False,normal_pool,32,32.mp4,5803
normal_005804,005804.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005804.jpg,,,normal,False,normal_pool,32,32.mp4,5804
normal_005805,005805.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005805.jpg,,,normal,False,normal_pool,32,32.mp4,5805
normal_005806,005806.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005806.jpg,,,normal,False,normal_pool,32,32.mp4,5806
normal_005807,005807.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005807.jpg,,,normal,False,normal_pool,32,32.mp4,5807
normal_005808,005808.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005808.jpg,,,normal,False,normal_pool,32,32.mp4,5808
normal_005809,005809.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005809.jpg,,,normal,False,normal_pool,32,32.mp4,5809
normal_005810,005810.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005810.jpg,,,normal,False,normal_pool,32,32.mp4,5810
normal_005811,005811.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005811.jpg,,,normal,False,normal_pool,32,32.mp4,5811
normal_005812,005812.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005812.jpg,,,normal,False,normal_pool,32,32.mp4,5812
normal_005813,005813.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005813.jpg,,,normal,False,normal_pool,32,32.mp4,5813
normal_005814,005814.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005814.jpg,,,normal,False,normal_pool,32,32.mp4,5814
normal_005815,005815.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005815.jpg,,,normal,False,normal_pool,32,32.mp4,5815
normal_005816,005816.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005816.jpg,,,normal,False,normal_pool,32,32.mp4,5816
normal_005817,005817.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005817.jpg,,,normal,False,normal_pool,32,32.mp4,5817
normal_005818,005818.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005818.jpg,,,normal,False,normal_pool,32,32.mp4,5818
normal_005819,005819.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005819.jpg,,,normal,False,normal_pool,32,32.mp4,5819
normal_005820,005820.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005820.jpg,,,normal,False,normal_pool,32,32.mp4,5820
normal_005862,005862.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005862.jpg,,,normal,False,normal_pool,32,32.mp4,5862
normal_005863,005863.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005863.jpg,,,normal,False,normal_pool,32,32.mp4,5863
normal_005864,005864.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005864.jpg,,,normal,False,normal_pool,32,32.mp4,5864
normal_005865,005865.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005865.jpg,,,normal,False,normal_pool,32,32.mp4,5865
normal_005866,005866.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005866.jpg,,,normal,False,normal_pool,32,32.mp4,5866
normal_005867,005867.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005867.jpg,,,normal,False,normal_pool,32,32.mp4,5867
normal_005868,005868.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005868.jpg,,,normal,False,normal_pool,32,32.mp4,5868
normal_005869,005869.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005869.jpg,,,normal,False,normal_pool,32,32.mp4,5869
normal_005870,005870.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005870.jpg,,,normal,False,normal_pool,32,32.mp4,5870
normal_005871,005871.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005871.jpg,,,normal,False,normal_pool,32,32.mp4,5871
normal_005872,005872.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005872.jpg,,,normal,False,normal_pool,32,32.mp4,5872
normal_005873,005873.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005873.jpg,,,normal,False,normal_pool,32,32.mp4,5873
normal_005874,005874.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005874.jpg,,,normal,False,normal_pool,32,32.mp4,5874
normal_005875,005875.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005875.jpg,,,normal,False,normal_pool,32,32.mp4,5875
normal_005876,005876.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005876.jpg,,,normal,False,normal_pool,32,32.mp4,5876
normal_005879,005879.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005879.jpg,,,normal,False,normal_pool,32,32.mp4,5879
normal_005880,005880.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005880.jpg,,,normal,False,normal_pool,32,32.mp4,5880
normal_005881,005881.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005881.jpg,,,normal,False,normal_pool,32,32.mp4,5881
normal_005882,005882.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005882.jpg,,,normal,False,normal_pool,32,32.mp4,5882
normal_005883,005883.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005883.jpg,,,normal,False,normal_pool,32,32.mp4,5883
normal_005955,005955.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005955.jpg,,,normal,False,normal_pool,32,32.mp4,5955
normal_005956,005956.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005956.jpg,,,normal,False,normal_pool,32,32.mp4,5956
normal_005957,005957.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005957.jpg,,,normal,False,normal_pool,32,32.mp4,5957
normal_005958,005958.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005958.jpg,,,normal,False,normal_pool,32,32.mp4,5958
normal_005959,005959.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005959.jpg,,,normal,False,normal_pool,32,32.mp4,5959
normal_005960,005960.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005960.jpg,,,normal,False,normal_pool,32,32.mp4,5960
normal_005961,005961.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005961.jpg,,,normal,False,normal_pool,32,32.mp4,5961
normal_005962,005962.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005962.jpg,,,normal,False,normal_pool,32,32.mp4,5962
normal_005963,005963.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005963.jpg,,,normal,False,normal_pool,32,32.mp4,5963
normal_005964,005964.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005964.jpg,,,normal,False,normal_pool,32,32.mp4,5964
normal_005965,005965.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005965.jpg,,,normal,False,normal_pool,32,32.mp4,5965
normal_005966,005966.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005966.jpg,,,normal,False,normal_pool,32,32.mp4,5966
normal_005967,005967.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005967.jpg,,,normal,False,normal_pool,32,32.mp4,5967
normal_005968,005968.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005968.jpg,,,normal,False,normal_pool,32,32.mp4,5968
normal_005969,005969.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005969.jpg,,,normal,False,normal_pool,32,32.mp4,5969
normal_005970,005970.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005970.jpg,,,normal,False,normal_pool,32,32.mp4,5970
normal_005971,005971.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005971.jpg,,,normal,False,normal_pool,32,32.mp4,5971
normal_005972,005972.jpg,C:\Users\18046\Desktop\master\masterthesis\UNET_two_stage\dataset_new\normal_crops_selected\005972.jpg,,,normal,False,normal_pool,32,32.mp4,5972
